frameNumber,"TDEP, 0.1 in","CVEL, m/h","TENS, lbf","CS, m/h" 
3254,1132980.0,-717.8040161132812,4698.0,717.8040161132812
3255,1132970.0,-717.8040161132812,4698.0,717.8040161132812
3256,1132960.0,-717.9834594726562,4690.0,717.9834594726562
3257,1132950.0,-718.3427734375,4684.0,718.3427734375
3258,1132940.0,-718.3427734375,4684.0,718.3427734375
3259,1132930.0,-717.8040161132812,4684.0,717.8040161132812
3260,1132920.0,-717.9834594726562,4678.0,717.9834594726562
3261,1132910.0,-722.3760986328125,4690.0,722.3760986328125
3262,1132900.0,-722.3760986328125,4690.0,722.3760986328125
3263,1132890.0,-731.5198364257812,4690.0,731.5198364257812
3264,1132880.0,-731.7029418945312,4675.0,731.7029418945312
3265,1132870.0,-731.52001953125,4572.0,731.52001953125
3266,1132860.0,-727.1297607421875,4572.0,727.1297607421875
3267,1132850.0,-727.1297607421875,4461.0,727.1297607421875
3268,1132840.0,-729.23388671875,4423.0,729.23388671875
3269,1132830.0,-731.703125,4413.0,731.703125
3270,1132820.0,-736.0921020507812,4343.0,736.0921020507812
3271,1132810.0,-731.5198364257812,4343.0,731.5198364257812
3272,1132800.0,-722.7374877929688,4344.0,722.7374877929688
3273,1132790.0,-726.9480590820312,4422.00048828125,726.9480590820312
3274,1132780.0,-731.8858642578125,4447.0,731.8858642578125
3275,1132770.0,-716.3768920898438,4649.32666015625,716.3768920898438
3276,1132760.0,-711.767333984375,4881.0,711.767333984375
3277,1132750.0,-711.0094604492188,4927.2861328125,711.0094604492188
3278,1132740.0,-710.9459228515625,4877.0,710.9459228515625
3279,1132730.0,-708.7486572265625,4915.5,708.7486572265625
3280,1132720.0,-708.6600341796875,4946.0,708.6600341796875
3281,1132710.0,-708.74853515625,4991.0,708.74853515625
3282,1132700.0,-708.6600341796875,4982.0,708.6600341796875
3283,1132690.0,-704.1761474609375,5036.0,704.1761474609375
3284,1132680.0,-708.6598510742188,5069.0,708.6598510742188
3285,1132670.0,-708.8372192382812,5071.0,708.8372192382812
3286,1132660.0,-708.7486572265625,5036.0,708.7486572265625
3287,1132650.0,-704.2640380859375,5027.0,704.2640380859375
3288,1132640.0,-708.7486572265625,5018.0,708.7486572265625
3289,1132630.0,-708.6598510742188,4942.0,708.6598510742188
3290,1132620.0,-708.8372192382812,4857.00048828125,708.8372192382812
3291,1132610.0,-708.6600341796875,4857.00048828125,708.6600341796875
3292,1132600.0,-708.6600341796875,4817.0,708.6600341796875
3293,1132590.0,-708.8372192382812,4780.0,708.8372192382812
3294,1132580.0,-708.8372192382812,4780.0,708.8372192382812
3295,1132570.0,-708.6598510742188,4780.0,708.6598510742188
3296,1132560.0,-708.6600341796875,4771.0,708.6600341796875
3297,1132550.0,-708.6600341796875,4771.0,708.6600341796875
3298,1132540.0,-708.8372192382812,4754.0,708.8372192382812
3299,1132530.0,-708.8372192382812,4754.0,708.8372192382812
3300,1132520.0,-708.6600341796875,4754.0,708.6600341796875
3301,1132510.0,-708.6600341796875,4754.0,708.6600341796875
3302,1132500.0,-708.6600341796875,4722.0,708.6600341796875
3303,1132490.0,-704.2640380859375,4737.0,704.2640380859375
3304,1132480.0,-704.2640380859375,4737.0,704.2640380859375
3305,1132470.0,-708.6600341796875,4737.0,708.6600341796875
3306,1132460.0,-708.6600341796875,4737.0,708.6600341796875
3307,1132450.0,-713.2318115234375,4805.0,713.2318115234375
3308,1132440.0,-713.2318115234375,4805.0,713.2318115234375
3309,1132430.0,-713.4102783203125,4845.0,713.4102783203125
3310,1132420.0,-713.2320556640625,4845.0,713.2320556640625
3311,1132410.0,-713.2320556640625,4845.0,713.2320556640625
3312,1132400.0,-713.2320556640625,4829.0,713.2320556640625
3313,1132390.0,-708.8372192382812,4826.0,708.8372192382812
3314,1132380.0,-713.2318115234375,4826.0,713.2318115234375
3315,1132370.0,-713.2318115234375,4826.0,713.2318115234375
3316,1132360.0,-713.2320556640625,4805.0,713.2320556640625
3317,1132350.0,-717.8938598632812,4685.0,717.8938598632812
3318,1132340.0,-722.3758544921875,4595.0,722.3758544921875
3319,1132330.0,-722.556640625,4575.0,722.556640625
3320,1132320.0,-717.8040161132812,4575.0,717.8040161132812
3321,1132310.0,-722.3760986328125,4527.0,722.3760986328125
3322,1132300.0,-722.3760986328125,4437.0,722.3760986328125
3323,1132290.0,-722.3758544921875,4437.0,722.3758544921875
3324,1132280.0,-722.3758544921875,4437.0,722.3758544921875
3325,1132270.0,-722.3760986328125,4411.0,722.3760986328125
3326,1132260.0,-717.8038330078125,4413.0,717.8038330078125
3327,1132250.0,-722.3760986328125,4413.0,722.3760986328125
3328,1132240.0,-722.3760986328125,4405.0,722.3760986328125
3329,1132230.0,-722.3760986328125,4418.0,722.3760986328125
3330,1132220.0,-722.3760986328125,4418.0,722.3760986328125
3331,1132210.0,-722.3758544921875,4478.0,722.3758544921875
3332,1132200.0,-722.3760986328125,4507.0,722.3760986328125
3333,1132190.0,-725.58984375,4562.85693359375,725.58984375
3334,1132180.0,-719.1139526367188,4591.72216796875,719.1139526367188
3335,1132170.0,-707.6592407226562,4757.38427734375,707.6592407226562
3336,1132160.0,-704.6743774414062,4874.33349609375,704.6743774414062
3337,1132150.0,-702.0650634765625,4857.50048828125,702.0650634765625
3338,1132140.0,-705.612060546875,4831.0,705.612060546875
3339,1132130.0,-708.659912109375,4831.0,708.659912109375
3340,1132120.0,-706.462646484375,4846.0,706.462646484375
3341,1132110.0,-709.0146484375,4908.0,709.0146484375
3342,1132100.0,-713.4100952148438,5015.66650390625,713.4100952148438
3343,1132090.0,-711.0350341796875,5036.0,711.0350341796875
3344,1132080.0,-713.2913818359375,4996.00048828125,713.2913818359375
3345,1132070.0,-711.03515625,4883.99951171875,711.03515625
3346,1132060.0,-708.6600341796875,4877.0,708.6600341796875
3347,1132050.0,-713.321044921875,4819.5,713.321044921875
3348,1132040.0,-713.2320556640625,4793.0,713.2320556640625
3349,1132030.0,-708.6600341796875,4773.0,708.6600341796875
3350,1132020.0,-708.6600341796875,4773.0,708.6600341796875
3351,1132010.0,-708.8372192382812,4792.0,708.8372192382812
3352,1132000.0,-708.6598510742188,4792.0,708.6598510742188
3353,1131990.0,-713.2320556640625,4789.0,713.2320556640625
3354,1131980.0,-713.4102783203125,4789.0,713.4102783203125
3355,1131970.0,-713.4102783203125,4789.0,713.4102783203125
3356,1131960.0,-717.9834594726562,4789.0,717.9834594726562
3357,1131950.0,-708.6600341796875,4817.0,708.6600341796875
3358,1131940.0,-708.8372192382812,4855.00048828125,708.8372192382812
3359,1131930.0,-708.6600341796875,4855.00048828125,708.6600341796875
3360,1131920.0,-708.6600341796875,4855.00048828125,708.6600341796875
3361,1131910.0,-713.2318115234375,4922.0,713.2318115234375
3362,1131900.0,-713.4102783203125,4972.0,713.4102783203125
3363,1131890.0,-713.4105834960938,4972.0,713.4105834960938
3364,1131880.0,-713.2320556640625,4929.0,713.2320556640625
3365,1131870.0,-717.9834594726562,4848.0,717.9834594726562
3366,1131860.0,-713.4102783203125,4848.0,713.4102783203125
3367,1131850.0,-717.8040161132812,4799.0,717.8040161132812
3368,1131840.0,-722.3760986328125,4732.0,722.3760986328125
3369,1131830.0,-717.9834594726562,4732.0,717.9834594726562
3370,1131820.0,-722.556640625,4643.0,722.556640625
3371,1131810.0,-717.8040161132812,4608.0,717.8040161132812
3372,1131800.0,-722.556640625,4608.0,722.556640625
3373,1131790.0,-722.556640625,4608.0,722.556640625
3374,1131780.0,-717.9834594726562,4613.0,717.9834594726562
3375,1131770.0,-717.8040161132812,4569.00048828125,717.8040161132812
3376,1131760.0,-722.556640625,4569.00048828125,722.556640625
3377,1131750.0,-722.556640625,4569.00048828125,722.556640625
3378,1131740.0,-722.556640625,4536.0,722.556640625
3379,1131730.0,-722.556640625,4536.0,722.556640625
3380,1131720.0,-722.3758544921875,4561.0,722.3758544921875
3381,1131710.0,-722.556640625,4574.0,722.556640625
3382,1131700.0,-722.556640625,4574.0,722.556640625
3383,1131690.0,-717.9834594726562,4574.0,717.9834594726562
3384,1131680.0,-717.8040161132812,4560.0,717.8040161132812
3385,1131670.0,-717.9834594726562,4560.0,717.9834594726562
3386,1131660.0,-717.9834594726562,4585.0,717.9834594726562
3387,1131650.0,-717.8040161132812,4633.0,717.8040161132812
3388,1131640.0,-717.9834594726562,4640.0,717.9834594726562
3389,1131630.0,-722.4592895507812,4501.84619140625,722.4592895507812
3390,1131620.0,-717.803955078125,4502.60009765625,717.803955078125
3391,1131610.0,-716.2066040039062,4658.63623046875,716.2066040039062
3392,1131600.0,-711.8809814453125,4808.125,711.8809814453125
3393,1131590.0,-711.5843505859375,4874.25,711.5843505859375
3394,1131580.0,-710.2434692382812,4875.0,710.2434692382812
3395,1131570.0,-713.2914428710938,4918.6669921875,713.2914428710938
3396,1131560.0,-710.3025512695312,4933.66650390625,710.3025512695312
3397,1131550.0,-715.5179443359375,5015.5,715.5179443359375
3398,1131540.0,-713.1429443359375,5030.0,713.1429443359375
3399,1131530.0,-708.6600341796875,4991.0,708.6600341796875
3400,1131520.0,-713.23193359375,4973.0,713.23193359375
3401,1131510.0,-717.803955078125,4918.00048828125,717.803955078125
3402,1131500.0,-713.2320556640625,4894.0,713.2320556640625
3403,1131490.0,-708.6600341796875,4877.0,708.6600341796875
3404,1131480.0,-708.8372192382812,4870.0,708.8372192382812
3405,1131470.0,-713.2320556640625,4870.0,713.2320556640625
3406,1131460.0,-713.2318115234375,4870.0,713.2318115234375
3407,1131450.0,-713.4102783203125,4853.00048828125,713.4102783203125
3408,1131440.0,-713.4105834960938,4853.00048828125,713.4105834960938
3409,1131430.0,-713.4105834960938,4853.00048828125,713.4105834960938
3410,1131420.0,-717.8040161132812,4825.0,717.8040161132812
3411,1131410.0,-713.2320556640625,4820.0,713.2320556640625
3412,1131400.0,-713.2320556640625,4820.0,713.2320556640625
3413,1131390.0,-717.8038330078125,4820.0,717.8038330078125
3414,1131380.0,-717.8040161132812,4855.00048828125,717.8040161132812
3415,1131370.0,-717.8040161132812,4857.00048828125,717.8040161132812
3416,1131360.0,-717.8040161132812,4857.00048828125,717.8040161132812
3417,1131350.0,-713.4102783203125,4857.00048828125,713.4102783203125
3418,1131340.0,-713.4102783203125,4842.0,713.4102783203125
3419,1131330.0,-713.4102783203125,4842.0,713.4102783203125
3420,1131320.0,-713.2320556640625,4872.0,713.2320556640625
3421,1131310.0,-717.9834594726562,4872.0,717.9834594726562
3422,1131300.0,-717.9834594726562,4872.0,717.9834594726562
3423,1131290.0,-717.8040161132812,4915.0,717.8040161132812
3424,1131280.0,-717.8040161132812,4859.0,717.8040161132812
3425,1131270.0,-722.3760986328125,4859.0,722.3760986328125
3426,1131260.0,-722.3760986328125,4759.00048828125,722.3760986328125
3427,1131250.0,-722.3760986328125,4759.00048828125,722.3760986328125
3428,1131240.0,-722.3758544921875,4691.0,722.3758544921875
3429,1131230.0,-717.9834594726562,4691.0,717.9834594726562
3430,1131220.0,-722.3760986328125,4629.0,722.3760986328125
3431,1131210.0,-722.556640625,4551.0,722.556640625
3432,1131200.0,-722.556640625,4551.0,722.556640625
3433,1131190.0,-726.9478149414062,4518.00048828125,726.9478149414062
3434,1131180.0,-726.9478149414062,4518.00048828125,726.9478149414062
3435,1131170.0,-722.3760986328125,4517.0,722.3760986328125
3436,1131160.0,-722.556640625,4517.0,722.556640625
3437,1131150.0,-722.3760986328125,4519.0,722.3760986328125
3438,1131140.0,-722.3760986328125,4519.0,722.3760986328125
3439,1131130.0,-722.3760986328125,4519.0,722.3760986328125
3440,1131120.0,-722.556640625,4523.0,722.556640625
3441,1131110.0,-722.3760986328125,4531.0,722.3760986328125
3442,1131100.0,-726.9478149414062,4531.0,726.9478149414062
3443,1131090.0,-722.556640625,4531.0,722.556640625
3444,1131080.0,-722.5568237304688,4556.0,722.5568237304688
3445,1131070.0,-722.195556640625,4574.5,722.195556640625
3446,1131060.0,-724.7071533203125,4566.375,724.7071533203125
3447,1131050.0,-725.841064453125,4561.2001953125,725.841064453125
3448,1131040.0,-718.2802124023438,4743.23095703125,718.2802124023438
3449,1131030.0,-711.8564453125,4847.0,711.8564453125
3450,1131020.0,-710.41943359375,4934.45458984375,710.41943359375
3451,1131010.0,-708.7486572265625,4885.5,708.7486572265625
3452,1131000.0,-708.74853515625,4948.0,708.74853515625
3453,1130990.0,-708.8372192382812,4893.0,708.8372192382812
3454,1130980.0,-708.8372192382812,4835.0,708.8372192382812
3455,1130970.0,-710.946044921875,4855.5,710.946044921875
3456,1130960.0,-713.4102783203125,4920.0,713.4102783203125
3457,1130950.0,-713.2318115234375,4920.0,713.2318115234375
3458,1130940.0,-708.8372192382812,4932.0,708.8372192382812
3459,1130930.0,-708.8373413085938,4986.0,708.8373413085938
3460,1130920.0,-713.2320556640625,5010.0,713.2320556640625
3461,1130910.0,-713.23193359375,4989.0,713.23193359375
3462,1130900.0,-713.2318115234375,4955.0,713.2318115234375
3463,1130890.0,-708.8372192382812,4861.0,708.8372192382812
3464,1130880.0,-713.2320556640625,4819.0,713.2320556640625
3465,1130870.0,-717.8040161132812,4814.0,717.8040161132812
3466,1130860.0,-717.8038330078125,4774.0,717.8038330078125
3467,1130850.0,-717.8040161132812,4774.0,717.8040161132812
3468,1130840.0,-717.8040161132812,4774.0,717.8040161132812
3469,1130830.0,-717.9837036132812,4704.0,717.9837036132812
3470,1130820.0,-717.8040161132812,4717.0,717.8040161132812
3471,1130810.0,-713.2318115234375,4717.0,713.2318115234375
3472,1130800.0,-713.2318115234375,4717.0,713.2318115234375
3473,1130790.0,-717.8040161132812,4789.0,717.8040161132812
3474,1130780.0,-717.8040161132812,4789.0,717.8040161132812
3475,1130770.0,-717.8040161132812,4775.0,717.8040161132812
3476,1130760.0,-717.8040161132812,4775.0,717.8040161132812
3477,1130750.0,-717.8040161132812,4775.0,717.8040161132812
3478,1130740.0,-717.9834594726562,4736.0,717.9834594726562
3479,1130730.0,-717.9834594726562,4736.0,717.9834594726562
3480,1130720.0,-713.2318115234375,4751.0,713.2318115234375
3481,1130710.0,-717.8040161132812,4751.0,717.8040161132812
3482,1130700.0,-717.9834594726562,4766.0,717.9834594726562
3483,1130690.0,-717.9834594726562,4766.0,717.9834594726562
3484,1130680.0,-717.8040161132812,4737.0,717.8040161132812
3485,1130670.0,-717.8040161132812,4737.0,717.8040161132812
3486,1130660.0,-722.3760986328125,4733.0,722.3760986328125
3487,1130650.0,-722.3760986328125,4756.0,722.3760986328125
3488,1130640.0,-722.3758544921875,4756.0,722.3758544921875
3489,1130630.0,-722.3760986328125,4720.0,722.3760986328125
3490,1130620.0,-726.9480590820312,4633.0,726.9480590820312
3491,1130610.0,-726.9480590820312,4633.0,726.9480590820312
3492,1130600.0,-727.1297607421875,4540.0,727.1297607421875
3493,1130590.0,-722.3758544921875,4437.0,722.3758544921875
3494,1130580.0,-722.3760986328125,4437.0,722.3760986328125
3495,1130570.0,-722.556640625,4397.0,722.556640625
3496,1130560.0,-724.662109375,4420.0,724.662109375
3497,1130550.0,-726.9480590820312,4430.0,726.9480590820312
3498,1130540.0,-726.9480590820312,4430.0,726.9480590820312
3499,1130530.0,-722.3760986328125,4427.0,722.3760986328125
3500,1130520.0,-720.0894165039062,4467.5,720.0894165039062
3501,1130510.0,-722.5568237304688,4588.0,722.5568237304688
3502,1130500.0,-722.3760986328125,4588.0,722.3760986328125
3503,1130490.0,-720.6192016601562,4555.400390625,720.6192016601562
3504,1130480.0,-717.8638305664062,4616.0556640625,717.8638305664062
3505,1130470.0,-711.336181640625,4765.71435546875,711.336181640625
3506,1130460.0,-708.6954345703125,4831.80029296875,708.6954345703125
3507,1130450.0,-707.1947021484375,4875.00048828125,707.1947021484375
3508,1130440.0,-708.7781372070312,4855.00048828125,708.7781372070312
3509,1130430.0,-708.6009521484375,4927.33349609375,708.6009521484375
3510,1130420.0,-708.7781372070312,4978.66650390625,708.7781372070312
3511,1130410.0,-714.7559814453125,5035.6669921875,714.7559814453125
3512,1130400.0,-716.3992309570312,4968.66650390625,716.3992309570312
3513,1130390.0,-717.8937377929688,4949.5,717.8937377929688
3514,1130380.0,-722.3760986328125,4906.0,722.3760986328125
3515,1130370.0,-720.1802978515625,4897.0,720.1802978515625
3516,1130360.0,-717.8040161132812,4889.0,717.8040161132812
3517,1130350.0,-722.3760986328125,4889.0,722.3760986328125
3518,1130340.0,-722.3760986328125,4889.0,722.3760986328125
3519,1130330.0,-722.556640625,4892.0,722.556640625
3520,1130320.0,-726.9478149414062,4886.0,726.9478149414062
3521,1130310.0,-726.9480590820312,4886.0,726.9480590820312
3522,1130300.0,-726.9480590820312,4886.0,726.9480590820312
3523,1130290.0,-727.1299438476562,4836.0,727.1299438476562
3524,1130280.0,-722.3760986328125,4843.0,722.3760986328125
3525,1130270.0,-722.3760986328125,4843.0,722.3760986328125
3526,1130260.0,-722.3758544921875,4843.0,722.3758544921875
3527,1130250.0,-717.9834594726562,4919.0,717.9834594726562
3528,1130240.0,-721.834716796875,4954.0,721.834716796875
3529,1130230.0,-726.9480590820312,4954.0,726.9480590820312
3530,1130220.0,-726.9480590820312,4954.0,726.9480590820312
3531,1130210.0,-726.9480590820312,4919.0,726.9480590820312
3532,1130200.0,-726.9478149414062,4895.0,726.9478149414062
3533,1130190.0,-722.556640625,4895.0,722.556640625
3534,1130180.0,-722.556640625,4874.0,722.556640625
3535,1130170.0,-726.9480590820312,4874.0,726.9480590820312
3536,1130160.0,-726.9480590820312,4760.0,726.9480590820312
3537,1130150.0,-731.52001953125,4631.0,731.52001953125
3538,1130140.0,-731.52001953125,4631.0,731.52001953125
3539,1130130.0,-731.7029418945312,4607.0,731.7029418945312
3540,1130120.0,-731.7029418945312,4607.0,731.7029418945312
3541,1130110.0,-731.7029418945312,4593.0,731.7029418945312
3542,1130100.0,-727.1297607421875,4560.0,727.1297607421875
3543,1130090.0,-727.1297607421875,4560.0,727.1297607421875
3544,1130080.0,-726.7662353515625,4560.0,726.7662353515625
3545,1130070.0,-726.7664794921875,4555.0,726.7664794921875
3546,1130060.0,-726.7664794921875,4555.0,726.7664794921875
3547,1130050.0,-727.1297607421875,4567.00048828125,727.1297607421875
3548,1130040.0,-726.7664794921875,4567.00048828125,726.7664794921875
3549,1130030.0,-726.7664794921875,4567.00048828125,726.7664794921875
3550,1130020.0,-726.9478149414062,4575.0,726.9478149414062
3551,1130010.0,-727.1297607421875,4565.00048828125,727.1297607421875
3552,1130000.0,-727.1297607421875,4565.00048828125,727.1297607421875
3553,1129990.0,-726.9480590820312,4565.00048828125,726.9480590820312
3554,1129980.0,-727.1297607421875,4546.0,727.1297607421875
3555,1129970.0,-727.1297607421875,4543.0,727.1297607421875
3556,1129960.0,-722.3758544921875,4543.0,722.3758544921875
3557,1129950.0,-724.75244140625,4606.5,724.75244140625
3558,1129940.0,-723.9605712890625,4597.0,723.9605712890625
3559,1129930.0,-724.8131713867188,4436.41650390625,724.8131713867188
3560,1129920.0,-718.9379272460938,4620.9287109375,718.9379272460938
3561,1129910.0,-712.1632080078125,4760.33349609375,712.1632080078125
3562,1129900.0,-710.802734375,4868.0,710.802734375
3563,1129890.0,-708.659912109375,4864.66650390625,708.659912109375
3564,1129880.0,-711.7079467773438,4895.33349609375,711.7079467773438
3565,1129870.0,-711.76708984375,4899.0,711.76708984375
3566,1129860.0,-711.7674560546875,4990.00048828125,711.7674560546875
3567,1129850.0,-714.8153686523438,5042.33349609375,714.8153686523438
3568,1129840.0,-722.4663696289062,4994.0,722.4663696289062
3569,1129830.0,-717.803955078125,4936.66650390625,717.803955078125
3570,1129820.0,-717.8040161132812,4926.0,717.8040161132812
3571,1129810.0,-717.8040161132812,4917.0,717.8040161132812
3572,1129800.0,-717.8040161132812,4884.0,717.8040161132812
3573,1129790.0,-722.3760986328125,4884.0,722.3760986328125
3574,1129780.0,-717.8040161132812,4862.0,717.8040161132812
3575,1129770.0,-722.3760986328125,4883.0,722.3760986328125
3576,1129760.0,-722.3760986328125,4883.0,722.3760986328125
3577,1129750.0,-722.3760986328125,4883.0,722.3760986328125
3578,1129740.0,-722.3760986328125,4911.0,722.3760986328125
3579,1129730.0,-722.3760986328125,4911.0,722.3760986328125
3580,1129720.0,-717.9834594726562,4900.00048828125,717.9834594726562
3581,1129710.0,-717.8040161132812,4900.00048828125,717.8040161132812
3582,1129700.0,-717.8040161132812,4900.00048828125,717.8040161132812
3583,1129690.0,-717.8040161132812,4858.0,717.8040161132812
3584,1129680.0,-717.9837036132812,4898.00048828125,717.9837036132812
3585,1129670.0,-717.9837036132812,4898.00048828125,717.9837036132812
3586,1129660.0,-722.3760986328125,4898.00048828125,722.3760986328125
3587,1129650.0,-722.3758544921875,4971.0,722.3758544921875
3588,1129640.0,-717.9834594726562,4940.0,717.9834594726562
3589,1129630.0,-717.9834594726562,4940.0,717.9834594726562
3590,1129620.0,-722.556640625,4940.0,722.556640625
3591,1129610.0,-722.3760986328125,4876.0,722.3760986328125
3592,1129600.0,-726.9480590820312,4840.0,726.9480590820312
3593,1129590.0,-722.556640625,4840.0,722.556640625
3594,1129580.0,-722.556640625,4840.0,722.556640625
3595,1129570.0,-726.9480590820312,4793.0,726.9480590820312
3596,1129560.0,-726.9478149414062,4648.0,726.9478149414062
3597,1129550.0,-727.1297607421875,4648.0,727.1297607421875
3598,1129540.0,-722.3760986328125,4552.0,722.3760986328125
3599,1129530.0,-722.3760986328125,4540.0,722.3760986328125
3600,1129520.0,-722.3760986328125,4540.0,722.3760986328125
3601,1129510.0,-722.556640625,4540.0,722.556640625
3602,1129500.0,-722.3758544921875,4521.0,722.3758544921875
3603,1129490.0,-722.3760986328125,4492.0,722.3760986328125
3604,1129480.0,-722.3760986328125,4492.0,722.3760986328125
3605,1129470.0,-722.5568237304688,4492.0,722.5568237304688
3606,1129460.0,-726.9480590820312,4497.0,726.9480590820312
3607,1129450.0,-726.9480590820312,4497.0,726.9480590820312
3608,1129440.0,-722.3758544921875,4502.0,722.3758544921875
3609,1129430.0,-722.556640625,4502.0,722.556640625
3610,1129420.0,-722.556640625,4502.0,722.556640625
3611,1129410.0,-726.9480590820312,4527.0,726.9480590820312
3612,1129400.0,-726.9480590820312,4561.0,726.9480590820312
3613,1129390.0,-722.556640625,4561.0,722.556640625
3614,1129380.0,-726.9478149414062,4573.0,726.9478149414062
3615,1129370.0,-722.4663696289062,4590.0,722.4663696289062
3616,1129360.0,-729.6387939453125,4585.28564453125,729.6387939453125
3617,1129350.0,-727.5424194335938,4397.375,727.5424194335938
3618,1129340.0,-724.8746948242188,4609.466796875,724.8746948242188
3619,1129330.0,-713.94873046875,4794.78564453125,713.94873046875
3620,1129320.0,-714.1998901367188,4881.2001953125,714.1998901367188
3621,1129310.0,-715.6077880859375,4904.5,715.6077880859375
3622,1129300.0,-713.2320556640625,4908.0,713.2320556640625
3623,1129290.0,-713.4102783203125,4832.0,713.4102783203125
3624,1129280.0,-713.321044921875,4832.5,713.321044921875
3625,1129270.0,-717.62451171875,4891.0,717.62451171875
3626,1129260.0,-717.8040161132812,4892.0,717.8040161132812
3627,1129250.0,-713.2320556640625,4921.0,713.2320556640625
3628,1129240.0,-713.3211669921875,4959.0,713.3211669921875
3629,1129230.0,-717.4452514648438,4997.0,717.4452514648438
3630,1129220.0,-722.4663696289062,5021.0,722.4663696289062
3631,1129210.0,-722.3760986328125,4954.0,722.3760986328125
3632,1129200.0,-717.9833984375,4928.5,717.9833984375
3633,1129190.0,-722.3760986328125,4854.0,722.3760986328125
3634,1129180.0,-717.8040161132812,4854.0,717.8040161132812
3635,1129170.0,-722.3759765625,4797.5,722.3759765625
3636,1129160.0,-722.1953735351562,4782.0,722.1953735351562
3637,1129150.0,-722.1953735351562,4782.0,722.1953735351562
3638,1129140.0,-717.8040161132812,4750.0,717.8040161132812
3639,1129130.0,-717.8040161132812,4771.0,717.8040161132812
3640,1129120.0,-722.3760986328125,4771.0,722.3760986328125
3641,1129110.0,-722.3760986328125,4771.0,722.3760986328125
3642,1129100.0,-722.556640625,4783.0,722.556640625
3643,1129090.0,-722.556640625,4783.0,722.556640625
3644,1129080.0,-722.1953735351562,4783.0,722.1953735351562
3645,1129070.0,-722.556640625,4750.0,722.556640625
3646,1129060.0,-722.556640625,4750.0,722.556640625
3647,1129050.0,-722.556640625,4731.0,722.556640625
3648,1129040.0,-717.8040161132812,4760.0,717.8040161132812
3649,1129030.0,-717.8040161132812,4760.0,717.8040161132812
3650,1129020.0,-717.9834594726562,4760.0,717.9834594726562
3651,1129010.0,-717.9834594726562,4780.0,717.9834594726562
3652,1129000.0,-717.8038330078125,4785.0,717.8038330078125
3653,1128990.0,-717.8040161132812,4785.0,717.8040161132812
3654,1128980.0,-722.556640625,4823.0,722.556640625
3655,1128970.0,-718.3427734375,4823.0,718.3427734375
3656,1128960.0,-717.9834594726562,4834.0,717.9834594726562
3657,1128950.0,-722.3758544921875,4734.0,722.3758544921875
3658,1128940.0,-722.556640625,4625.0,722.556640625
3659,1128930.0,-722.3758544921875,4625.0,722.3758544921875
3660,1128920.0,-722.3760986328125,4539.0,722.3760986328125
3661,1128910.0,-722.7372436523438,4457.0,722.7372436523438
3662,1128900.0,-717.8040161132812,4457.0,717.8040161132812
3663,1128890.0,-722.3760986328125,4427.0,722.3760986328125
3664,1128880.0,-722.3758544921875,4461.0,722.3758544921875
3665,1128870.0,-726.9480590820312,4461.0,726.9480590820312
3666,1128860.0,-727.1299438476562,4487.0,727.1299438476562
3667,1128850.0,-726.9480590820312,4504.0,726.9480590820312
3668,1128840.0,-727.1297607421875,4504.0,727.1297607421875
3669,1128830.0,-727.1297607421875,4504.0,727.1297607421875
3670,1128820.0,-722.556640625,4558.0,722.556640625
3671,1128810.0,-727.1297607421875,4610.00048828125,727.1297607421875
3672,1128800.0,-731.7944946289062,4600.0,731.7944946289062
3673,1128790.0,-733.446533203125,4506.66650390625,733.446533203125
3674,1128780.0,-729.011962890625,4601.57177734375,729.011962890625
3675,1128770.0,-717.8487548828125,4765.6669921875,717.8487548828125
3676,1128760.0,-712.6605224609375,4831.75,712.6605224609375
3677,1128750.0,-714.4195556640625,4936.25048828125,714.4195556640625
3678,1128740.0,-715.3433837890625,4999.66650390625,715.3433837890625
3679,1128730.0,-713.23193359375,4965.0,713.23193359375
3680,1128720.0,-708.8372192382812,4951.00048828125,708.8372192382812
3681,1128710.0,-713.2320556640625,4927.0,713.2320556640625
3682,1128700.0,-713.2320556640625,4927.0,713.2320556640625
3683,1128690.0,-713.4102783203125,4921.0,713.4102783203125
3684,1128680.0,-713.2318115234375,4920.0,713.2318115234375
3685,1128670.0,-713.2320556640625,4920.0,713.2320556640625
3686,1128660.0,-717.9834594726562,4909.0,717.9834594726562
3687,1128650.0,-713.2320556640625,4956.0,713.2320556640625
3688,1128640.0,-717.8040161132812,4956.0,717.8040161132812
3689,1128630.0,-717.9834594726562,5043.00048828125,717.9834594726562
3690,1128620.0,-717.8040161132812,5056.0,717.8040161132812
3691,1128610.0,-717.8038330078125,5056.0,717.8038330078125
3692,1128600.0,-717.9834594726562,5018.0,717.9834594726562
3693,1128590.0,-717.9834594726562,5018.0,717.9834594726562
3694,1128580.0,-722.3760986328125,4982.0,722.3760986328125
3695,1128570.0,-722.3760986328125,4982.0,722.3760986328125
3696,1128560.0,-717.9834594726562,4914.0,717.9834594726562
3697,1128550.0,-717.8038330078125,4820.0,717.8038330078125
3698,1128540.0,-717.8040161132812,4820.0,717.8040161132812
3699,1128530.0,-717.8040161132812,4820.0,717.8040161132812
3700,1128520.0,-722.556640625,4780.0,722.556640625
3701,1128510.0,-717.8040161132812,4768.0,717.8040161132812
3702,1128500.0,-717.8040161132812,4768.0,717.8040161132812
3703,1128490.0,-722.3760986328125,4768.0,722.3760986328125
