frameNumber,"TIME, ms","TDEP, 0.1 in","ETIM, s","LMVL, V","UMVL, V","CFLA,  ","OCD, ft","RCMD, V","RCPP, in","CMRT, h","RCNU,  ","DCFL,  ","DFS,  ","DZER,  ","RHMD, V","HMRT, h","RHV, V","RLSW,  ","MNU,  ","S1CY,  ","S2CY,  ","RSCU,  ","RSTS,  ","UCFL,  ","CARC, mA","CMDV, V","CMPP, in","CNU,  ","HMDV, V","HV, V","LSWI,  ","SCUR,  ","SSTA,  ","RCMP, psi","RHPP, psi","RRPP, psi","CMPR, psi","HPPR, psi","RPPV, psi","SMSC,  ","CMCU, mA","HMCU, mA","CMLP, in" 
1820,17404860.0,891961.0,727.6010131835938,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2200956344604492,0.6804796457290649,21.0,0.0,209.0,0.0,664.875,1.5813218355178833,152.42919921875,1.0,25.0,26.0,30.0,163.0,2.0,143.0,181.35000610351562,679.6500244140625,0.7755151987075806,21.0,664.875,152.42919921875,1.0,163.0,2.0,497.9494934082031,2239.576171875,469.2413330078125,497.9494934082031,2239.576171875,469.2413330078125,254,3655.0,668.625,0.10396035015583038
1821,17405260.0,891961.0,728.0009765625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2285714149475098,0.6805996298789978,21.0,0.0,210.0,0.0,664.875,1.581441879272461,152.42919921875,1.0,25.0,26.0,30.0,164.0,2.0,143.0,181.2624969482422,679.6500244140625,0.7840197682380676,21.0,664.875,152.42919921875,1.0,164.0,2.0,495.6482849121094,2324.2197265625,419.4577941894531,495.6482849121094,2324.2197265625,419.4577941894531,254,3614.5,652.5,0.11735173314809799
1822,17405660.0,891961.0,728.4010009765625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2488038539886475,0.6807162761688232,21.0,0.0,209.0,0.0,659.9500122070312,1.5815585851669312,152.42919921875,1.0,25.0,26.0,30.0,166.0,2.0,143.0,181.1750030517578,679.6500244140625,0.8043209910392761,21.0,659.9500122070312,152.42919921875,1.0,166.0,2.0,507.51885986328125,2287.423095703125,469.2413330078125,507.51885986328125,2287.423095703125,469.2413330078125,254,3497.0,627.375,0.14950597286224365
1823,17406060.0,891961.0,728.801025390625,585.0,635.0,8.0,7433.00830078125,689.5,1.2428570985794067,0.6808363199234009,21.0,0.0,210.0,0.0,659.9500122070312,1.5816785097122192,152.42919921875,1.0,25.0,26.0,30.0,168.0,2.0,143.0,181.52499389648438,689.5,0.7983540296554565,21.0,659.9500122070312,152.42919921875,1.0,168.0,2.0,490.8863830566406,2276.6005859375,467.07684326171875,490.8863830566406,2276.6005859375,467.07684326171875,254,3421.0,606.875,0.1400277018547058
1824,17406460.0,891961.0,729.2009887695312,585.0,635.0,8.0,7433.00830078125,689.5,1.2428570985794067,0.6808363199234009,21.0,0.0,210.0,0.0,659.9500122070312,1.5816785097122192,152.42919921875,1.0,25.0,26.0,30.0,168.0,2.0,143.0,181.52499389648438,689.5,0.7983540296554565,21.0,659.9500122070312,152.42919921875,1.0,168.0,2.0,490.8863830566406,2276.6005859375,467.07684326171875,490.8863830566406,2276.6005859375,467.07684326171875,254,3421.0,606.875,0.1400277018547058
1825,17406860.0,891961.0,729.6010131835938,585.0,635.0,8.0,7433.00830078125,684.5750122070312,1.2428570985794067,0.6809568405151367,21.0,0.0,210.0,0.0,664.875,1.581799030303955,152.42919921875,1.0,25.0,26.0,30.0,168.0,2.0,143.0,180.9875030517578,684.5750122070312,0.7983540296554565,21.0,664.875,152.42919921875,1.0,168.0,2.0,509.9339904785156,2205.171875,490.8863830566406,509.9339904785156,2205.171875,490.8863830566406,254,3413.5,615.5,0.1400277018547058
1826,17407260.0,891961.0,730.0009765625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2571429014205933,0.6810734868049622,21.0,0.0,210.0,0.0,664.875,1.5819157361984253,152.42919921875,1.0,25.0,26.0,30.0,168.0,2.0,143.0,180.3625030517578,679.6500244140625,0.8126883506774902,21.0,664.875,152.42919921875,1.0,168.0,2.0,500.4101867675781,2276.6005859375,419.4577941894531,500.4101867675781,2276.6005859375,419.4577941894531,254,3460.5,629.0,0.16283568739891052
1827,17407660.0,891961.0,730.4010009765625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2571429014205933,0.6811935305595398,21.0,0.0,210.0,0.0,664.875,1.582035779953003,152.42919921875,1.0,25.0,26.0,30.0,168.0,2.0,143.0,180.3249969482422,679.6500244140625,0.8126883506774902,21.0,664.875,152.42919921875,1.0,168.0,2.0,528.9816284179688,2157.552978515625,395.6482849121094,528.9816284179688,2157.552978515625,395.6482849121094,254,3472.5,655.25,0.16283568739891052
1828,17408060.0,891961.0,730.801025390625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2714285850524902,0.6813101768493652,21.0,0.0,210.0,0.0,664.875,1.5821523666381836,152.42919921875,1.0,25.0,26.0,30.0,166.0,2.0,143.0,180.96249389648438,679.6500244140625,0.8270226120948792,21.0,664.875,152.42919921875,1.0,166.0,2.0,514.6959228515625,2157.552978515625,348.02923583984375,514.6959228515625,2157.552978515625,348.02923583984375,254,3612.5,665.125,0.18577547371387482
1829,17408460.0,891961.0,731.2009887695312,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2714285850524902,0.6814301609992981,21.0,0.0,210.0,0.0,664.875,1.5822724103927612,152.42919921875,1.0,25.0,26.0,30.0,167.0,2.0,143.0,179.9250030517578,679.6500244140625,0.8270226120948792,21.0,664.875,152.42919921875,1.0,167.0,2.0,490.8863830566406,2348.029052734375,205.17210388183594,490.8863830566406,2348.029052734375,205.17210388183594,254,3510.5,677.625,0.18577547371387482
1830,17408860.0,891961.0,731.6010131835938,585.0,635.0,8.0,7433.00830078125,684.5750122070312,1.2775119543075562,0.6815468668937683,21.0,0.0,209.0,0.0,664.875,1.5823891162872314,152.42919921875,1.0,25.0,26.0,30.0,167.0,2.0,143.0,181.1750030517578,684.5750122070312,0.8331266641616821,21.0,664.875,152.42919921875,1.0,167.0,2.0,493.164794921875,2359.193359375,469.2413330078125,493.164794921875,2359.193359375,469.2413330078125,254,3629.5,667.0,0.19558413326740265
1831,17409260.0,891961.0,732.0009765625,585.0,635.0,8.0,7433.00830078125,684.5750122070312,1.2857142686843872,0.6816668510437012,21.0,0.0,210.0,0.0,664.875,1.5825090408325195,152.42919921875,1.0,25.0,26.0,30.0,166.0,2.0,143.0,180.60000610351562,684.5750122070312,0.8413568139076233,21.0,664.875,152.42919921875,1.0,166.0,2.0,533.7435302734375,2252.791015625,443.267333984375,533.7435302734375,2252.791015625,443.267333984375,254,3533.0,656.125,0.20884709060192108
1832,17409660.0,891961.0,732.4010009765625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2999999523162842,0.6817834973335266,21.0,0.0,210.0,0.0,664.875,1.5826257467269897,152.42919921875,1.0,25.0,26.0,30.0,165.0,2.0,143.0,180.3249969482422,679.6500244140625,0.8556910753250122,21.0,664.875,152.42919921875,1.0,165.0,2.0,509.9339904785156,2205.171875,419.4577941894531,509.9339904785156,2205.171875,419.4577941894531,254,3350.0,629.0,0.23205071687698364
1833,17410060.0,891961.0,732.801025390625,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.2999999523162842,0.6819035410881042,21.0,0.0,210.0,0.0,664.875,1.5827457904815674,152.42919921875,1.0,25.0,26.0,30.0,164.0,2.0,143.0,180.6750030517578,679.6500244140625,0.8556910753250122,21.0,664.875,152.42919921875,1.0,164.0,2.0,524.2197265625,2205.171875,228.98162841796875,524.2197265625,2205.171875,228.98162841796875,254,3341.5,615.0,0.23205071687698364
1834,17410460.0,891961.0,733.2009887695312,585.0,635.0,8.0,7433.00830078125,669.800048828125,1.3142857551574707,0.6820235252380371,21.0,0.0,210.0,0.0,664.875,1.5828657150268555,152.42919921875,1.0,25.0,26.0,30.0,164.0,2.0,143.0,181.125,669.800048828125,0.8700253963470459,21.0,664.875,152.42919921875,1.0,164.0,2.0,514.6959228515625,2300.41015625,467.07684326171875,514.6959228515625,2300.41015625,467.07684326171875,254,3414.5,606.75,0.2553863525390625
1835,17410860.0,891961.0,733.6010131835938,585.0,635.0,8.0,7433.00830078125,679.6500244140625,1.3142857551574707,0.6821401715278625,21.0,0.0,210.0,0.0,664.875,1.5829824209213257,152.42919921875,1.0,25.0,26.0,30.0,163.0,2.0,143.0,181.1875,679.6500244140625,0.8700253963470459,21.0,664.875,152.42919921875,1.0,163.0,2.0,490.8863830566406,2300.41015625,467.07684326171875,490.8863830566406,2300.41015625,467.07684326171875,254,3453.5,621.75,0.2553863525390625
1836,17411260.0,891961.0,734.0009765625,585.0,635.0,8.0,7433.00830078125,684.5750122070312,1.3285714387893677,0.6822601556777954,21.0,0.0,210.0,0.0,669.800048828125,1.5831024646759033,152.42919921875,1.0,25.0,26.0,30.0,163.0,2.0,143.0,180.0,684.5750122070312,0.8843596577644348,21.0,669.800048828125,152.42919921875,1.0,163.0,2.0,490.8863830566406,2276.6005859375,467.07684326171875,490.8863830566406,2276.6005859375,467.07684326171875,254,3369.0,633.75,0.27885377407073975
